dataset,trial,layer,mode,bit_setting,bits,model_id,query_source,eval_device,metric,value
synthetic,0,1,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5390625
synthetic,0,1,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.135498046875
synthetic,0,1,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.151123046875
synthetic,0,1,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.07421875
synthetic,0,1,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,0,1,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,0,1,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,0,1,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.139404296875
synthetic,0,1,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.155029296875
synthetic,0,1,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.08203125
synthetic,0,1,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,0,1,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,0,1,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,0,1,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1651611328125
synthetic,0,1,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1807861328125
synthetic,0,1,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.10546875
synthetic,0,1,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,0,1,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,0,1,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,0,1,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1690673828125
synthetic,0,1,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1846923828125
synthetic,0,1,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.11328125
synthetic,0,1,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,0,1,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,0,1,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,0,1,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.19482421875
synthetic,0,1,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.21044921875
synthetic,0,1,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.13671875
synthetic,1,0,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,1.0
synthetic,1,0,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5390625
synthetic,1,0,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5390625
synthetic,1,0,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5390625
synthetic,1,0,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.135498046875
synthetic,1,0,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.151123046875
synthetic,1,0,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.07421875
synthetic,1,0,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,1,0,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,1,0,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,1,0,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.139404296875
synthetic,1,0,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.155029296875
synthetic,1,0,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.08203125
synthetic,1,0,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,1,0,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,1,0,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,1,0,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1651611328125
synthetic,1,0,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1807861328125
synthetic,1,0,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.10546875
synthetic,1,0,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,1,0,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,1,0,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,1,0,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1690673828125
synthetic,1,0,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1846923828125
synthetic,1,0,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.11328125
synthetic,1,0,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,1,0,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,1,0,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,1,0,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.19482421875
synthetic,1,0,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.21044921875
synthetic,1,0,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.13671875
synthetic,1,1,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,1.0
synthetic,1,1,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5390625
synthetic,1,1,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5390625
synthetic,1,1,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5390625
synthetic,1,1,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.135498046875
synthetic,1,1,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.151123046875
synthetic,1,1,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.07421875
synthetic,1,1,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,1,1,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,1,1,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.54296875
synthetic,1,1,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.139404296875
synthetic,1,1,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.155029296875
synthetic,1,1,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.08203125
synthetic,1,1,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,1,1,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,1,1,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5546875
synthetic,1,1,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1651611328125
synthetic,1,1,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1807861328125
synthetic,1,1,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.10546875
synthetic,1,1,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,1,1,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,1,1,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.55859375
synthetic,1,1,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1690673828125
synthetic,1,1,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.1846923828125
synthetic,1,1,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.11328125
synthetic,1,1,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,1,1,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,1,1,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.5703125
synthetic,1,1,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.19482421875
synthetic,1,1,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.21044921875
synthetic,1,1,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,memory_ratio_vs_exact,0.13671875
synthetic,0,0,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0404149999958463
synthetic,0,0,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.3490400000009686
synthetic,0,0,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.24707529999432154
synthetic,0,0,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006256000007851981
synthetic,0,0,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,3.6624870999949053
synthetic,0,0,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.018603199991048314
synthetic,0,0,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.007942799988086335
synthetic,0,0,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006530499988002703
synthetic,0,0,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008650799994939007
synthetic,0,0,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005711100006010383
synthetic,0,0,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.016165699998964556
synthetic,0,0,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.029134000011254102
synthetic,0,0,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.052581500000087544
synthetic,0,0,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004455300004337914
synthetic,0,0,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.007529199996497482
synthetic,0,0,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004506200013565831
synthetic,0,0,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008046699993428774
synthetic,0,0,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.02133819999289699
synthetic,0,0,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.01601370000571478
synthetic,0,0,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008698699995875359
synthetic,0,0,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.007051599997794256
synthetic,0,0,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.007367700003669597
synthetic,0,0,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.020898699993267655
synthetic,0,0,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.01337529999727849
synthetic,0,0,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.17734889998973813
synthetic,0,0,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005790800001705065
synthetic,0,0,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006481899996288121
synthetic,0,0,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005167099996469915
synthetic,0,0,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.009252999996533617
synthetic,0,0,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.03164860000833869
synthetic,0,0,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.007840000005671754
synthetic,0,1,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0017719000024953857
synthetic,0,1,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008072600001469254
synthetic,0,1,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0074711999914143234
synthetic,0,1,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.009138800000073388
synthetic,0,1,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.017395200004102662
synthetic,0,1,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.014092099998379126
synthetic,0,1,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.00855329999467358
synthetic,0,1,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.007876699994085357
synthetic,0,1,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006654800003161654
synthetic,0,1,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008283200004370883
synthetic,0,1,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.048967900002026
synthetic,0,1,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.012404499997501262
synthetic,0,1,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.010898099993937649
synthetic,0,1,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.00445820001186803
synthetic,0,1,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0038478999922517687
synthetic,0,1,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.01128380000591278
synthetic,0,1,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.009933599998475984
synthetic,0,1,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.06899210000119638
synthetic,0,1,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.031200299999909475
synthetic,0,1,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008009200013475493
synthetic,0,1,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.02075640000111889
synthetic,0,1,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.011268200003542006
synthetic,0,1,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008522400006768294
synthetic,0,1,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.011506300012115389
synthetic,0,1,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.009504899993771687
synthetic,0,1,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004211699997540563
synthetic,0,1,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0043227999994996935
synthetic,0,1,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.002893299999414012
synthetic,0,1,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006260299996938556
synthetic,0,1,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.009239100007107481
synthetic,0,1,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004547499993350357
synthetic,1,0,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.00015320000238716602
synthetic,1,0,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.002696399998967536
synthetic,1,0,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0030688999977428466
synthetic,1,0,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0035441999934846535
synthetic,1,0,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.009200300002703443
synthetic,1,0,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008305700001074001
synthetic,1,0,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.00445670000044629
synthetic,1,0,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005421400011982769
synthetic,1,0,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.00638500000059139
synthetic,1,0,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0041385000076843426
synthetic,1,0,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008704299994860776
synthetic,1,0,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.009192500001518056
synthetic,1,0,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008623200003057718
synthetic,1,0,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.003585200000088662
synthetic,1,0,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0036440000112634152
synthetic,1,0,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004107500004465692
synthetic,1,0,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005285199993522838
synthetic,1,0,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008481099997879937
synthetic,1,0,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.003945200005546212
synthetic,1,0,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005889699998078868
synthetic,1,0,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005028300001868047
synthetic,1,0,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005992799997329712
synthetic,1,0,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008631999997305684
synthetic,1,0,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.010333700003684498
synthetic,1,0,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006328599993139505
synthetic,1,0,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0033422999986214563
synthetic,1,0,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0031999000057112426
synthetic,1,0,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.003285600003437139
synthetic,1,0,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006013799997163005
synthetic,1,0,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008386899993638508
synthetic,1,0,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.003685800009407103
synthetic,1,1,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.00012829998740926385
synthetic,1,1,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.002138099996955134
synthetic,1,1,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0026830000133486465
synthetic,1,1,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.002618300000904128
synthetic,1,1,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0064528999937465414
synthetic,1,1,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008137400000123307
synthetic,1,1,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.005410700003267266
synthetic,1,1,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004612300006556325
synthetic,1,1,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.003789499998674728
synthetic,1,1,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004741099997772835
synthetic,1,1,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.00800879999587778
synthetic,1,1,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.009475600003497675
synthetic,1,1,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006229299993719906
synthetic,1,1,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.002645100001245737
synthetic,1,1,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0020117999956710264
synthetic,1,1,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0036949000059394166
synthetic,1,1,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004872599994996563
synthetic,1,1,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.007136800006264821
synthetic,1,1,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0041083999967668205
synthetic,1,1,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.007013999987975694
synthetic,1,1,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.0052321999974083155
synthetic,1,1,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.004258800006937236
synthetic,1,1,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.006836999993538484
synthetic,1,1,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.010835100008989684
synthetic,1,1,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,prefill_seconds,0.008301400011987425
